Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Azerbaijan,AZE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Burundi,BDI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5,0.6,0.7,0.8,0.9,1,1,1,1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,
Belgium,BEL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.2,0.3,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Burkina Faso,BFA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.3,1.2,1.2,1.1,1,0.8,0.7,0.6,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
Bangladesh,BGD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Bulgaria,BGR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.7,1.9,2.1,2.3,2.4,2.4,2.4,2.3,2.3,2.2,2.1,2.1,2,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,
Bosnia and Herzegovina,BIH,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,
Belize,BLZ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.6,0.8,1,1.2,1.4,1.4,1.4,1.3,1.1,0.9,0.8,0.7,0.6,0.5,0.5,0.5,0.5,0.5,
Bermuda,BMU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Brazil,BRA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
Barbados,BRB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
Brunei Darussalam,BRN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,3,4,5.2,6.3,7.4,8.2,8.7,8.9,8.8,8.4,7.9,7.3,6.7,6.1,5.6,5.1,4.7,4.4,4.1,4,3.9,3.8,3.9,3.9,3.9,3.9,
Central African Republic,CAF,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.6,1.9,2.1,2.3,2.5,2.6,2.7,2.6,2.5,2.3,2.1,1.9,1.6,1.4,1.3,1.1,1,1,1,1,1,1,1,1,1,1,
Canada,CAN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,CHI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
China,CHN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.2,1.3,1.4,1.5,1.5,1.6,1.6,1.6,1.5,1.5,1.4,1.3,1.2,1.1,1,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,
Cameroon,CMR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.9,1.1,1.2,1.3,1.4,1.5,1.6,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,
"Congo, Dem. Rep.",COD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,
"Congo, Rep.",COG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
Comoros,COM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,
Costa Rica,CRI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Caribbean small states,CSS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.700966925,0.876181991,0.981506554,1.123334839,1.149299361,1.169583948,1.155595174,1.172857342,1.140179605,1.111129759,1.082745021,1.052252471,1.017610436,0.99242493,0.952786551,0.941733487,0.890539658,0.860156115,0.791137126,0.784548775,0.782020613,0.712486429,0.714581941,0.71612727,0.700503491,0.700677897,
Cuba,CUB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Curacao,CUW,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,CZE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1,1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,
Dominica,DMA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.5,0.7,0.9,1.1,1.3,1.4,1.6,1.6,1.6,1.6,1.4,1.3,1.1,0.9,0.8,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,
Algeria,DZA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
East Asia and Pacific (excluding high income),EAP,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia and Pacific,EAS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe and Central Asia (excluding high income),ECA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe and Central Asia,ECS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,
"Egypt, Arab Rep.",EGY,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Euro area,EMU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,
Spain,ESP,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Estonia,EST,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.645610515,0.75063462,0.821299774,0.880989817,0.928318748,0.966130765,0.981120164,0.952472912,0.943826764,0.915117906,0.882145309,0.848968253,0.791019292,0.7272651,0.66844875,0.609515466,0.571169434,0.527828781,0.505294097,0.483938929,0.445371469,0.438538992,0.432497441,0.41802041,0.413869873,0.411420801,
Finland,FIN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3,0.4,0.4,0.5,0.7,0.8,0.9,1,1.1,1.1,1.1,1.1,1.1,1,1,0.9,0.8,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,
United Kingdom,GBR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Ghana,GHA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,
Gibraltar,GIB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.3,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,
"Gambia, The",GMB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,
Guinea-Bissau,GNB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.5,0.7,0.8,1,1.2,1.4,1.6,1.8,1.9,2,2,1.9,1.7,1.4,1.2,0.9,0.7,0.6,
Greece,GRC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Grenada,GRD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,
Guam,GUM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
High income,HIC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.3,1.3,1.3,1.2,1.1,0.9,0.8,0.7,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Heavily indebted poor countries (HIPC),HPC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.114966583,1.140148971,1.153901313,1.147428634,1.146411143,1.134011612,1.121565658,1.092523846,1.07904636,1.040372957,1.022084923,0.996131414,0.966417106,0.939361311,0.897332324,0.868200486,0.841375372,0.816706435,0.802606639,0.784996012,0.760528657,0.744851333,0.735683205,0.715870386,0.705918532,0.676018154,
Croatia,HRV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1,1.2,1.3,1.4,1.5,1.6,1.6,1.6,1.5,1.4,1.4,1.2,1.1,1,0.9,0.7,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,
Hungary,HUN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBRD only,IBD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA and IBRD total,IBT,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.717574237,0.788782354,0.837374652,0.88667866,0.923718215,0.942198747,0.945045373,0.917189981,0.901513005,0.864379258,0.813047054,0.785419813,0.735472672,0.706250758,0.665678582,0.643955981,0.616187654,0.601175801,0.599755145,0.58584757,0.577014457,0.574436926,0.564858862,0.558921271,0.55589916,0.546432554,
IDA blend,IDB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.480027509,0.539994728,0.569571562,0.619794164,0.662198834,0.699957698,0.726056432,0.728487375,0.756608865,0.744179715,0.69196269,0.683703892,0.628708452,0.619025307,0.573768567,0.566272571,0.526091295,0.507861122,0.507865222,0.480706992,0.483761052,0.483691413,0.46582985,0.468986665,0.4686048,0.471776703,
Indonesia,IDN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
IDA only,IDX,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.877162366,0.955050975,1.015458988,1.063341916,1.096114835,1.101318691,1.088572828,1.040657457,0.996198018,0.94282509,0.891986142,0.85169662,0.804993455,0.763026392,0.725496423,0.694497789,0.674760057,0.661780551,0.659324619,0.65374892,0.636881669,0.632050179,0.626873202,0.614398689,0.608921574,0.591090284,
Isle of Man,IMN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Iraq,IRQ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Jamaica,JAM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.1,1.4,1.6,1.8,1.8,1.8,1.7,1.7,1.6,1.5,1.4,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,
